name,h_index,h_index_rank,composite_score,composite_rank,citation_impact_weighted,breadth_weighted,productivity_weighted,leadership_weighted,quality_weighted,citation_impact_raw,venue_diversity_raw,papers_per_year,leadership_ratio,quality_score,institution
Hayley Ross,1,945.0,0.6896666666666668,203.0,0.4,0.178,0.015,0.06666666666666667,0.03,301.0,1.0,0.75,0.6666666666666666,0.6,
H. Dalianis,27,244.0,0.540731687764289,535.0,0.07130538922155688,0.23944754370659188,0.09277777777777779,0.08922155688622756,0.04797942017213496,17.82634730538922,0.9397002497519537,4.638888888888889,0.8922155688622755,0.9595884034426991,
Walter Daelemans,64,44.0,0.6515302410527029,298.0,0.10767075306479862,0.23226091307875463,0.2,0.06514886164623468,0.04644971326291486,26.91768826619965,0.898633789021455,21.14814814814815,0.6514886164623468,0.9289942652582971,University of Antwerp
Th'eo Matussiere,1,945.0,0.48150000000000004,644.0,0.4,0.0015,0.04000000000000001,0.0,0.04000000000000001,279.5,0.0,2.0,0.0,0.8,
Juraj Vladika,6,704.0,0.37802435125416545,897.0,0.029904761904761906,0.18621482744464163,0.06,0.06190476190476191,0.04000000000000001,7.476190476190476,0.9440847282550952,3.0,0.6190476190476191,0.8,
Yaser Keneshloo,6,704.0,0.6694909356038469,258.0,0.34088888888888896,0.17971315782606898,0.020000000000000004,0.08888888888888889,0.04000000000000001,85.22222222222223,0.9755037590061084,1.0,0.8888888888888888,0.8,
M. Awad,20,350.0,0.5701498427016755,470.0,0.09663768115942029,0.24152213764739378,0.12,0.06521739130434782,0.04677263259051356,24.15942028985507,0.9515550722708216,6.0,0.6521739130434783,0.9354526518102712,
Erol-Valeriu Chioasca,8,635.0,0.40973263915852864,824.0,0.11022222222222222,0.1855,0.012857142857142859,0.05555555555555556,0.04559771852360797,27.555555555555557,1.0,0.6428571428571429,0.5555555555555556,0.9119543704721593,
Deok-Hee Kim-Dufor,4,809.0,0.41018713551547603,823.0,0.12036363636363637,0.1885,0.014666666666666668,0.06363636363636364,0.023020468848809372,30.09090909090909,1.0,0.7333333333333333,0.6363636363636364,0.46040937697618745,
Xiao Li,3,852.0,0.35005239364584095,952.0,0.1216,0.17011906031250754,0.008333333333333335,0.020000000000000004,0.03,30.4,0.946394630357186,0.4166666666666667,0.2,0.6,
Michael Schmitz,4,809.0,0.6873373891056898,208.0,0.4,0.181,0.008888888888888889,0.0625,0.03494850021680094,276.375,1.0,0.4444444444444444,0.625,0.6989700043360187,Allen Institute for AI
L. Deng,88,22.0,0.936244451015515,3.0,0.4,0.21321519956020885,0.2,0.07421259842519685,0.04881665303010925,115.8464566929134,0.7898011403440507,15.393939393939394,0.7421259842519685,0.9763330606021849,
Adil E. Rajput,6,704.0,0.3944739219580883,853.0,0.04355555555555556,0.1762125572567634,0.06,0.07777777777777778,0.03692803136799156,10.88888888888889,0.938357470038648,3.0,0.7777777777777778,0.7385606273598312,
Leonardo Neves,27,244.0,0.5226975328419894,564.0,0.12909803921568627,0.21692874281786106,0.09714285714285714,0.03137254901960784,0.04815534464597704,32.27450980392157,0.9567356732449204,4.857142857142857,0.3137254901960784,0.9631068929195407,
Loïc Barrault,31,202.0,0.7508445975256274,99.0,0.3574230769230769,0.21290483794830717,0.10400000000000001,0.037500000000000006,0.039016682654243434,89.35576923076923,0.8908847882760411,5.2,0.375,0.7803336530848687,"Meta AI, The University of Sheffield, Le Mans Université"
David G. Dobolyi,14,455.0,0.7025325376088521,172.0,0.4,0.19549550057181503,0.045000000000000005,0.037037037037037035,0.025,278.037037037037,0.9714028604103716,2.25,0.37037037037037035,0.5,
Shi Wang,5,764.0,0.3107020416359776,987.0,0.0632,0.17416870830264422,0.03333333333333334,0.0,0.04000000000000001,15.8,0.9609640474436812,1.6666666666666667,0.0,0.8,
Shirlyn Tang,3,852.0,0.6137017709595357,397.0,0.4,0.16370177095953564,0.010000000000000002,0.0,0.04000000000000001,188.66666666666663,0.9182958340544894,0.5,0.0,0.8,
Noah A. Smith,109,8.0,0.9072036662737079,12.0,0.4,0.19919705818884992,0.2,0.072,0.03600660808485797,121.76235294117647,0.7096974753648567,16.346153846153847,0.72,0.7201321616971594,University of Washington
James Thorne,14,455.0,0.6142203537481995,395.0,0.24876190476190474,0.1757750996653847,0.08400000000000002,0.06666666666666667,0.039016682654243434,62.19047619047619,0.9015719980879128,4.2,0.6666666666666666,0.7803336530848687,
Wojciech Kusa,6,704.0,0.6821119833292391,223.0,0.31146666666666667,0.19838793454639633,0.07500000000000001,0.05333333333333334,0.043924048782842645,77.86666666666666,0.9793596259794076,3.75,0.5333333333333333,0.8784809756568528,TU Wien
Shaodan Ma,35,159.0,0.54511889826618,528.0,0.057960526315789476,0.22283658104703918,0.2,0.028618421052631578,0.03570336985071972,14.490131578947368,0.8447804631259384,10.482758620689655,0.28618421052631576,0.7140673970143945,
Deven Santosh Shah,3,852.0,0.4540563951208363,708.0,0.148,0.16284210940655056,0.017499999999999998,0.08571428571428572,0.04000000000000001,37.0,0.8962406251802889,0.875,0.8571428571428571,0.8,Stony Brook University
Timothy J. O'Gorman,17,405.0,0.42569026356880113,785.0,0.096,0.19340612462707346,0.07777777777777778,0.022857142857142857,0.03564921830680703,24.0,0.9423207121547056,3.888888888888889,0.22857142857142856,0.7129843661361406,Thorn
Arzucan Özgür,29,218.0,0.6104889187269882,402.0,0.146992125984252,0.23740016367012962,0.12095238095238095,0.05826771653543307,0.046876531584792505,36.74803149606299,0.9280009352578836,6.0476190476190474,0.5826771653543307,0.93753063169585,
D. Tsarapatsanis,4,809.0,0.5004976719929295,604.0,0.14926315789473685,0.18766549276792632,0.042222222222222223,0.1,0.021346799108044046,37.31578947368421,0.9866599586738648,2.111111111111111,1.368421052631579,0.4269359821608809,
Seyedmostafa Sheikhalishahi,8,635.0,0.4600950967785986,689.0,0.15875,0.19444653556524044,0.018823529411764708,0.05625,0.03182503180159344,39.6875,0.9911230603728026,0.9411764705882353,0.5625,0.6365006360318688,
Jun Wang,5,764.0,0.35816666666666674,939.0,0.0945,0.1855,0.010666666666666666,0.037500000000000006,0.03,23.625,1.0,0.5333333333333333,0.375,0.6,
Jingqi Wang,21,321.0,0.4623927054183242,680.0,0.127859649122807,0.17502239567249117,0.095,0.015789473684210527,0.04872118693881547,31.964912280701753,0.8201279752713782,4.75,0.15789473684210525,0.9744237387763094,
E. Boyer,45,102.0,0.6062047839157073,411.0,0.15182608695652178,0.2272804809484506,0.16000000000000003,0.046739130434782616,0.0203590855759522,37.95652173913044,0.8701741768482892,8.0,0.4673913043478261,0.40718171151904403,
Yacine Jernite,27,244.0,0.7213315077824537,133.0,0.4,0.17097490498589066,0.07142857142857144,0.042,0.03692803136799156,171.6,0.8141423142050895,3.5714285714285716,0.42,0.7385606273598312,Hugging Face
Julia Hirschberg,70,36.0,0.6318837479713557,354.0,0.24114285714285716,0.21218258764554154,0.048904109589041095,0.0834733893557423,0.04618080423817357,60.285714285714285,0.7839005008316661,2.4452054794520546,0.834733893557423,0.9236160847634713,
Anupam Datta,38,146.0,0.6526158396094012,294.0,0.18517333333333336,0.23345995463592745,0.125,0.07333333333333333,0.03564921830680703,46.29333333333334,0.9054854550624426,6.25,0.7333333333333333,0.7129843661361406,
M. V. Koroteev,5,764.0,0.3760462217157746,902.0,0.06542857142857143,0.16789037755993041,0.012727272727272726,0.1,0.03,16.357142857142858,0.9165164431996023,0.6363636363636364,1.1428571428571428,0.6,
L. Hunter,41,124.0,0.592086830650624,439.0,0.14061538461538461,0.22542442704637566,0.11741935483870969,0.06593406593406594,0.0426935982160881,35.15384615384615,0.859568154550718,5.870967741935484,0.6593406593406593,0.8538719643217619,
C. Bearden,79,28.0,0.6448738571481268,312.0,0.17928014842300555,0.21602298366310307,0.2,0.03209647495361781,0.01747425010840047,44.82003710575139,0.8058456209320177,28.36842105263158,0.3209647495361781,0.3494850021680094,
Junyuan Xie,22,306.0,0.7689192136686233,77.0,0.35191489361702133,0.22392269476443033,0.08545454545454545,0.06595744680851064,0.04166963302411544,87.97872340425532,0.876701112939602,4.2727272727272725,0.6595744680851063,0.8333926604823088,
Jan A. Botha,11,542.0,0.6913168483337304,198.0,0.4,0.15910396292665493,0.02666666666666667,0.07500000000000001,0.03054621874040891,116.6875,0.8405940738665996,1.3333333333333333,0.75,0.6109243748081782,
Ge Zhang,24,281.0,0.62350483617485,375.0,0.2096727272727273,0.15565029072030437,0.2,0.018181818181818184,0.04000000000000001,52.41818181818182,0.7694302326874536,11.0,0.18181818181818182,0.8,01.ai
Mai Oudah,10,570.0,0.4547680079047788,705.0,0.11955555555555555,0.19607153557415613,0.03,0.06666666666666667,0.042474250108400474,29.88888888888889,0.9918373461380352,1.5,0.6666666666666666,0.8494850021680094,
Evgeny Burnaev,33,182.0,0.6280098022018553,362.0,0.09217910447761193,0.22324612449067788,0.2,0.0646766169154229,0.04790795631814247,23.044776119402982,0.8471207113753021,15.461538461538462,0.6467661691542289,0.9581591263628494,Skoltech
Gonzalo Medina,2,903.0,0.5860000000000001,444.0,0.27799999999999997,0.178,0.04000000000000001,0.05,0.04000000000000001,69.5,1.0,2.0,0.5,0.8,
Zhi Zhang,11,542.0,0.6870793436960752,209.0,0.4,0.15340470209554408,0.065,0.023076923076923078,0.04559771852360797,171.07692307692307,0.8165982976888233,3.25,0.23076923076923078,0.9119543704721593,
Albert Villanova del Moral,17,405.0,0.7199860892487938,135.0,0.4,0.17279032205302655,0.025714285714285717,0.08148148148148149,0.04000000000000001,136.55555555555554,0.935944697445866,1.2857142857142858,0.8148148148148148,0.8,
Shankai Yan,8,635.0,0.5426696627350196,532.0,0.1990909090909091,0.19435112443991967,0.06285714285714286,0.05454545454545454,0.03182503180159344,49.77272727272727,0.9820064253709696,3.142857142857143,0.5454545454545454,0.6365006360318688,
Jie Ma,8,635.0,0.5227913505275187,563.0,0.22766666666666666,0.16845801719418535,0.06,0.016666666666666666,0.05,56.916666666666664,0.9111886696810592,3.0,0.16666666666666666,1.0,Amazon
Francesco Barbieri,13,473.0,0.5933905260927763,435.0,0.2705,0.1891344424342416,0.048,0.05833333333333334,0.027422750325201414,67.625,0.952196813909952,2.4,0.5833333333333334,0.5484550065040282,
André F. T. Martins,18,385.0,0.551342322520763,517.0,0.22914285714285715,0.1441789965290965,0.08000000000000002,0.07500000000000001,0.023020468848809386,57.285714285714285,0.7467371230234086,4.0,0.75,0.46040937697618767,
Yuqi Si,13,473.0,0.5563663967969794,505.0,0.18512,0.18442534758053486,0.1,0.048,0.038821049216444525,46.28,0.9338591290316278,5.0,0.48,0.7764209843288904,
Shenyu Xu,6,704.0,0.3569418045833367,942.0,0.11466666666666668,0.16560847125000336,0.03,0.016666666666666666,0.03,28.666666666666668,0.920619835714305,1.5,0.16666666666666666,0.6,
Tianchu Ji,3,852.0,0.37854621874040895,895.0,0.126,0.181,0.016,0.025,0.03054621874040891,31.5,1.0,0.8,0.25,0.6109243748081782,
E. Konen,31,202.0,0.5054211863629059,595.0,0.14344262295081966,0.23464294772904598,0.08413793103448276,0.019672131147540985,0.023525553501016556,35.86065573770492,0.9122454155945486,4.206896551724138,0.19672131147540983,0.4705110700203311,
Jonas Golde,4,809.0,0.6786343902923171,234.0,0.4,0.14918994584787265,0.045000000000000005,0.044444444444444446,0.04000000000000001,249.0,0.8096568334164151,2.25,0.4444444444444444,0.8,
Shijie Chen,6,704.0,0.4808451135230315,648.0,0.18327272727272728,0.18585026581282063,0.011578947368421053,0.05454545454545454,0.04559771852360797,45.81818181818182,0.9848586617875464,0.5789473684210527,0.5454545454545454,0.9119543704721593,The Ohio State University
A. Schwaighofer,21,321.0,0.6964316141380685,187.0,0.36865454545454546,0.19885867949623728,0.04782608695652174,0.03636363636363637,0.044728665867127676,92.16363636363636,0.939192454264213,2.391304347826087,0.36363636363636365,0.8945733173425534,
J. Posada,2,903.0,0.6261585777874602,366.0,0.4,0.17385088547976782,0.01230769230769231,0.0,0.04000000000000001,279.0,0.9591479170272448,0.6153846153846154,0.0,0.8,
Thomas Wolf,16,418.0,0.7813723639264006,65.0,0.4,0.20229347961211652,0.0664516129032258,0.0825242718446602,0.03010299956639812,131.39805825242718,0.9073913120692374,3.3225806451612905,0.8252427184466019,0.6020599913279624,HuggingFace Inc.
Karan Jain,4,809.0,0.5141666666666668,580.0,0.3226666666666667,0.0015,0.06,0.1,0.03,80.66666666666667,0.0,3.0,1.0,0.6,
M. S. Hussain,5,764.0,0.5991342145025151,424.0,0.3504,0.17949999999999997,0.014285714285714285,0.020000000000000004,0.03494850021680094,87.6,0.9999999999999998,0.7142857142857143,0.2,0.6989700043360187,
K. Kavukcuoglu,74,30.0,0.6970249698367271,185.0,0.4,0.17367057913086598,0.04612244897959184,0.02831858407079646,0.04891335765547275,1655.575221238938,0.77811759503352,2.306122448979592,0.2831858407079646,0.9782671531094549,
Bing Qin,45,102.0,0.7500208143550285,100.0,0.25203418803418803,0.22274571273836363,0.2,0.02863247863247863,0.046608434949998175,63.00854700854701,0.8442612156477922,13.764705882352942,0.2863247863247863,0.9321686989999635,
Mong Yuan Sim,2,903.0,0.36549999999999994,922.0,0.04933333333333334,0.17949999999999997,0.03,0.06666666666666667,0.04000000000000001,12.333333333333334,0.9999999999999998,1.5,0.6666666666666666,0.8,
Lysandre Debut,6,704.0,0.807207461902997,48.0,0.4,0.167207461902997,0.2,0.0,0.04000000000000001,144.87692307692308,0.9211854965885544,10.833333333333334,0.0,0.8,
Daniel Coelho de Castro,14,455.0,0.6231935810316087,376.0,0.28813793103448276,0.18363417668424603,0.06444444444444446,0.041379310344827586,0.04559771852360797,72.03448275862068,0.929338152481406,3.2222222222222223,0.41379310344827586,0.9119543704721593,Microsoft Research
Prithviraj Ammanabrolu,23,291.0,0.614317597722214,394.0,0.2435675675675676,0.18459693522984022,0.09250000000000001,0.062162162162162166,0.031490932762643906,60.891891891891895,0.9091253441705156,4.625,0.6216216216216216,0.6298186552528781,
B. Kawas,10,570.0,0.4446473862548289,736.0,0.11563636363636365,0.19247260138707015,0.025882352941176474,0.06818181818181818,0.042474250108400474,28.90909090909091,0.9712720079261152,1.2941176470588236,0.6818181818181818,0.8494850021680094,
Hoifung Poon,43,111.0,0.7894141010788073,61.0,0.37200000000000005,0.2174714362636307,0.09583333333333334,0.05739130434782609,0.04671802713401703,93.0,0.8398367786493184,4.791666666666667,0.5739130434782609,0.9343605426803405,
P. Schwaller,22,306.0,0.56611019766564,477.0,0.26355555555555554,0.21419150311279517,0.032,0.03888888888888889,0.01747425010840047,65.88888888888889,0.9496657320731152,1.6,0.3888888888888889,0.3494850021680094,
Cyril Grouin,23,291.0,0.4542133526579978,707.0,0.06726530612244898,0.21624790675887268,0.08521739130434784,0.04387755102040816,0.04160519745192018,16.816326530612244,0.8928451814792725,4.260869565217392,0.4387755102040816,0.8321039490384035,
Chengke Wu,17,405.0,0.4527710272880848,709.0,0.122375,0.18639602728808483,0.064,0.05,0.03,30.59375,0.9365487273604848,3.2,0.5,0.6,
Stephen T Wu,16,418.0,0.4778226082559358,653.0,0.11237735849056606,0.20055421985045163,0.06625,0.05471698113207547,0.043924048782842645,28.09433962264151,0.9145955420025808,3.3125,0.5471698113207547,0.8784809756568528,UTHealth
D. Q. Nguyen,20,350.0,0.5341027168348753,549.0,0.17154545454545456,0.20977664546283492,0.06285714285714286,0.06818181818181818,0.02174165578762485,42.88636363636363,0.9672951169304852,3.142857142857143,0.6818181818181818,0.43483311575249695,
Min Jiang,25,266.0,0.539910941580563,537.0,0.18154385964912279,0.1826508455430644,0.11400000000000002,0.014035087719298246,0.047681148669077536,45.3859649122807,0.8637191173889396,5.7,0.14035087719298245,0.9536229733815507,
J. Hochgesang,8,635.0,0.3471234173267832,957.0,0.04657142857142857,0.16679008399344986,0.037333333333333336,0.04642857142857143,0.05,11.642857142857142,0.8845147656768563,1.8666666666666667,0.4642857142857143,1.0,
Xavier Franch,44,108.0,0.6030012604933546,414.0,0.06751312649164677,0.23169803411734052,0.2,0.05536992840095465,0.04842017148341264,16.878281622911693,0.8954173378133745,14.448275862068966,0.5536992840095465,0.9684034296682528,
M. Samwald,32,194.0,0.6712811836632805,254.0,0.20704477611940303,0.23686072596091168,0.134,0.06044776119402985,0.032927920388935904,51.76119402985075,0.9249184340623526,6.7,0.6044776119402985,0.658558407778718,
Xiaozhi Wang,20,350.0,0.5740787357940382,463.0,0.21615686274509804,0.169208832459765,0.1275,0.0196078431372549,0.04160519745192018,54.03921568627451,0.8040504711986572,6.375,0.19607843137254902,0.8321039490384035,Tsinghua University
Sylvain Gugger,4,809.0,0.6279778930073577,363.0,0.3287741935483871,0.15587036612563726,0.10333333333333335,0.0,0.04000000000000001,82.19354838709677,0.8649735207179272,5.166666666666667,0.0,0.8,
Guoping Hu,28,232.0,0.6165916686571291,391.0,0.2183908045977012,0.2206818561298768,0.0725,0.06781609195402298,0.03720291597552814,54.59770114942529,0.9181820350278675,3.625,0.6781609195402298,0.7440583195105628,
Julia El Zini,6,704.0,0.3743977811418752,907.0,0.0415,0.1848422255863197,0.035555555555555556,0.0625,0.05,10.375,0.9619555747789698,1.7777777777777777,0.625,1.0,
Tong He,23,291.0,0.7164598484873672,144.0,0.4,0.17701540404292274,0.045000000000000005,0.044444444444444446,0.05,354.25,0.8829451659595586,2.25,0.4444444444444444,1.0,
E. Davidson,5,764.0,0.375727143840055,904.0,0.11272727272727275,0.17971315782606898,0.016923076923076926,0.03636363636363637,0.03,28.181818181818183,0.9755037590061084,0.8461538461538461,0.36363636363636365,0.6,
Prof. K. R. Chowdhary,6,704.0,0.35984469291776866,935.0,0.03523076923076923,0.1621139236869994,0.0325,0.1,0.03,8.807692307692308,0.8920795639257109,1.625,1.5769230769230769,0.6,M B M Engineering College
Song Han,53,77.0,0.884886639861917,24.0,0.4,0.19736233468632092,0.1763636363636364,0.06804123711340207,0.043119431698557614,475.35051546391753,0.8534990553504053,8.818181818181818,0.6804123711340206,0.8623886339711522,
Irfan Ahmad,17,405.0,0.4621264648867444,682.0,0.08716279069767445,0.20493944348719229,0.05058823529411765,0.07906976744186046,0.04036622796589957,21.79069767441861,0.9653682484982417,2.5294117647058822,0.7906976744186046,0.8073245593179914,"King Fahd University of Petroleum and Minerals, Dhahran, Saudi Arabia"
Marcos Vinícius Treviso,13,473.0,0.46943456365657277,670.0,0.1294814814814815,0.19240354616708982,0.054000000000000006,0.05925925925925926,0.03429027674874221,32.370370370370374,0.9623059780976562,2.7,0.5925925925925926,0.6858055349748442,
Cristina Palomares,13,473.0,0.3797243213035155,890.0,0.05566666666666667,0.17848116335911166,0.051428571428571435,0.05,0.0441479198491658,13.916666666666666,0.8998923620520667,2.5714285714285716,0.5,0.882958396983316,
